Raynerius,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,2,?,?,?,?,1,0,1,0,-,1,0,1,0,0,0,0,?,3,?,0,1,?,-,?,?,1,1,1,?,1,1,?,?,1,1,0,-,1,1,1,1,1,0,0,1,0,1,?,0,1,?,0,1,0,1,0,0,0,0,1,1,0,-,0,0,-,-,0,-,-,0,1,0,1,1,1,1,0,?,1,1,1,?,?,1,1,?,1,?,-,0,0,?,?,0,0,0,1,0,0,1,1,?,?,?,1,0,?,?,0,1,1,0,?,?,?,?,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,-,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,-,?,?,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,-,0,0,0,1,1,?,0,-,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,-,?,?,?,-,?,0,?,?,?,?,?,0
Rhadinacanthus,0,1,0,0,1,0,0,-,1,1,0,0,1,0,0,?,0,0,-,0,0,0,-,3,1,?,-,-,-,-,?,-,-,-,-,-,-,-,1,0,-,-,-,-,-,-,0,?,-,-,-,?,?,-,?,?,0,-,-,-,-,-,0,0,-,?,?,?,?,?,?,?,?,?,?,?,0,?,-,-,-,-,-,-,0,-,-,-,1,?,-,-,-,-,-,-,0,-,-,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,-,0,0,1,0,1,-,0,-,1,1,1,1,0,0,0,1,?,?,?,?,?,?,1,?,0,0,0,0,0,1,0,?,?,0,1,0,?,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0
Rhamphodopsis,0,0,0,0,?,?,?,0,?,?,?,-,?,?,?,?,?,?,?,?,1,?,?,?,0,-,0,0,?,0,0,0,?,?,2,1,1,1,0,-,?,-,-,-,1,-,?,?,-,?,0,?,?,?,1,1,0,-,-,-,-,-,0,0,-,0,?,?,?,?,?,?,?,?,?,?,1,?,0,-,-,-,-,-,1,0,0,1,1,1,0,0,0,-,-,-,0,-,-,?,0,?,?,?,?,?,?,?,0,?,?,0,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,-,1,0,0,0,1,?,1,?,?,?,?,?,?,-,?,?,?,?,?,?,?,?,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
Romundina,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,0,-,0,1,-,0,0,0,1,0,2,0,1,0,1,-,0,0,0,-,0,-,0,?,-,?,-,0,0,1,1,0,0,-,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,-,-,-,-,-,0,-,-,?,?,?,0,0,0,?,-,0,1,?,?,?,0,0,0,?,?,?,-,0,?,?,?,?,?,?,0,?,0,0,1,0,0,0,0,?,0,?,0,1,0,1,0,0,?,0,0,0,?,0,0,0,-,?,0,-,0,-,?,?,0,?,1,?,0,0,1,0,0,0,1,1,0,0,?,1,0,0,0,0,0,?,?,0,?,1,1,?,?,?,?,?,?,?,0,0,?,?,?,0,0,-,-,-,0,0,0,0,0,?,?,0,1,0,?,0,?,?,?,?,?,?,0,0,0,1,0,1,0,0,-,-,-,-,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?,?,?,?,?,?,1,?,0,0,?,0,?,0,?,0,?,0,1,0,0
Squalus,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,-,0,0,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,0,?,-,-,-,-,-,-,0,-,0,-,-,-,-,-,1,0,-,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,2,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,-,-,0,0,-,-,2,0,0,0,0,2,0,0,-,1,0,0,1,0,0,0,1,0,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,1,0,-,0,1,-,-,-,-,0,-,1,-,0,0,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,-,1,0,1,0,0,0,0,0,-,0,0,1,0,0,0,0,0
Synechodus,1,1,0,1,?,?,0,0,?,?,?,?,?,?,?,?,?,1,-,-,?,?,?,-,1,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,?,?,-,0,-,0,-,-,-,-,-,?,0,-,1,?,0,?,?,?,?,?,?,?,?,1,?,1,1,0,0,1,?,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,?,1,?,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,?,0,1,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,-,-,0,0,-,?,2,0,0,0,0,2,0,0,-,1,0,0,1,0,0,0,?,0,2,1,1,1,1,?,?,0,?,?,1,1,?,?,0,?,?,?,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,1,0,-,0,1,-,-,-,-,0,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
Tamiobatis,1,1,0,1,1,?,0,0,1,0,0,0,0,1,1,1,?,1,0,-,?,?,?,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,?,-,-,0,-,0,-,-,-,-,-,0,0,-,1,?,?,?,?,?,?,?,?,?,?,1,?,1,1,1,1,1,?,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,1,1,?,0,0,0,0,0,?,?,1,0,0,1,0,1,0,1,?,?,0,1,1,?,0,0,1,0,?,1,0,0,1,1,1,0,0,0,0,-,0,1,0,0,0,1,0,1,1,2,0,0,-,1,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,1,-,1,1,?,?,0,?,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,?,?,?,?,-,-,-,-,?,-,1,-,0,0,1,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,1,?,?,0,?,0,-,0,?,1,0,1,1,0,0
Tetanopsyrus,0,0,0,?,1,1,0,0,1,1,0,0,?,?,1,?,0,0,0,0,0,0,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,?,-,-,0,-,0,-,-,-,-,-,?,0,-,0,?,?,?,?,?,?,?,?,?,?,1,?,0,-,-,-,-,-,0,-,-,1,1,1,-,-,-,-,-,-,?,?,?,-,0,1,1,?,0,0,?,?,0,1,0,?,?,0,1,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,-,0,1,-,-,-,-,0,-,1,0,0,0,0,?,0,1,?,?,?,0,?,?,1,0,0,0,0,0,0,1,0,?,?,0,1,-,?,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
Tribodus,1,1,0,1,?,?,0,0,?,?,?,?,?,?,?,?,?,1,0,-,0,0,-,-,?,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,?,-,?,?,-,-,-,?,-,-,0,-,0,-,-,-,-,-,1,0,-,1,0,0,1,0,1,0,1,1,0,?,1,1,1,1,0,0,1,0,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,0,1,1,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,2,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,-,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,?,?,?,0,1,-,-,-,-,0,-,1,-,0,0,0,0,1,0,1,2,0,0,0,0,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-,0,0,?,?,?,?,?,?
Triodus,1,1,0,1,1,1,0,0,-,-,-,-,-,-,-,-,?,1,0,-,0,0,-,-,2,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,-,-,-,-,-,-,-,0,-,0,-,-,-,-,-,1,0,-,1,0,0,1,1,1,0,1,1,?,1,1,?,1,1,1,1,1,1,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,?,0,1,1,?,?,0,1,0,?,?,?,?,1,?,?,?,?,?,?,?,0,1,2,0,?,?,0,1,?,2,0,0,?,1,0,0,1,0,0,1,0,?,?,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,1,0,?,0,1,1,1,1,?,0,0,1,0,?,?,?,0,0,0,?,1,0,0,0,0,-,0,1,-,-,-,-,0,-,1,-,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,-,-,-,1,1,1,0,1,-,2,0,0,0,-,0,0,1,0,0,0,2,0
Tristychius,1,1,0,1,1,1,0,0,1,?,0,0,0,?,?,1,?,1,0,-,0,0,-,-,1,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,-,-,-,0,-,0,-,-,-,-,-,1,0,-,1,0,0,1,0,1,0,1,0,0,?,1,?,1,1,1,0,1,1,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,0,1,1,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,2,1,0,0,1,0,1,1,0,0,1,?,1,0,0,0,0,-,0,1,0,1,0,1,0,1,1,2,1,0,?,1,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,-,0,1,-,-,-,-,0,-,1,-,0,0,1,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,-,1,0,1,0,0,0,0,0,-,0,0,1,0,1,0,1,0
Uraniacanthus,0,0,0,0,1,0,1,-,1,1,0,0,1,0,0,?,0,0,-,0,0,0,-,3,1,0,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-,-,-,-,-,-,?,?,-,-,-,?,?,-,0,-,1,0,0,0,0,1,0,0,-,?,?,?,?,?,?,?,?,?,?,?,0,?,-,-,-,-,-,-,0,-,-,-,1,1,-,-,-,-,-,-,0,-,-,?,?,?,?,?,?,?,?,?,1,?,0,?,0,0,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,-,0,1,-,-,-,-,0,-,1,0,1,1,0,0,?,0,?,?,?,0,?,?,1,?,0,0,0,0,0,1,0,0,?,0,1,0,?,0,1,0,1,0,1,1,0,1,?,1,1,1,1,0,0
V_waynensis,0,0,0,0,?,?,?,-,?,?,0,0,?,?,?,?,1,?,?,?,0,?,?,3,1,0,-,-,-,-,-,-,-,-,-,-,-,-,0,?,-,-,-,-,-,-,?,?,-,-,-,?,?,-,0,-,1,0,?,0,0,0,0,0,-,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,1,?,0,-,-,-,0,0,-,-,-,-,-,-,?,?,?,?,1,1,1,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,-,-,-,0,-,1,0,?,0,0,?,?,1,?,?,?,0,?,?,1,?,?,?,?,0,?,1,0,?,?,0,1,0,?,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0
Youngolepis,0,0,1,0,1,1,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,-,1,0,?,?,0,?,0,?,3,0,1,0/1,?,-,?,?,?,?,?,?,?,1,?,?,0,1,0,-,?,?,1,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,0,-,?,?,-,?,0,-,-,0,1,0,1,1,1,?,1,?,1,0,1,0,?,1,1,?,?,?,?,0,0,?,?,?,?,0,1,0,0,0,1,0,0,0,1,0,1,0,?,1,0,0,?,0,0,1,0,0,0,1,1,0,-,0,1,3,-,0,-,-,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,-,1,0,0,0,1,-,1,1,0,?,0,0,0,1,0,0,1,0,0,0,0,-,-,-,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,-,0,-,-,-,-,?,?,?,1,0,-,?,?,-,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
